auth_user_id,exam_name,user_exam_starts_at,actual_mark_percentage,previous_actual_mark_percentage,performance_trend
623a42b2fb492fa5df11c4b7,Class 10 - Monthly MCQ Exam - February,2025-03-23 08:29:51.714000 UTC,35.0,5.0,Improved
623a4337fb492fa5df11ec48,Monthly Exam 1 (MCQ),2025-02-02 08:37:45.729000 UTC,33.33,,
623a4337fb492fa5df11ec48,Monthly Exam 1 (MCQ),2025-02-05 08:33:45.147000 UTC,0.0,33.33,Declined
623a4337fb492fa5df11ec48,সাপ্তাহিক পরীক্ষা - ১,2025-02-05 08:34:43.237000 UTC,56.25,0.0,Improved
623a4337fb492fa5df11ec48,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 16:37:03.949000 UTC,60.0,56.25,Improved
623a4337fb492fa5df11ec48,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:57:03.481000 UTC,65.83,60.0,Improved
623a4337fb492fa5df11ec48,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:50:39.352000 UTC,37.0,65.83,Declined
623a4337fb492fa5df11ec48,Class 10 - Weekly MCQ Exam - March 2,2025-03-18 16:59:29.139000 UTC,30.0,37.0,Declined
623a4337fb492fa5df11ec48,সাপ্তাহিক পরীক্ষা - ১,2025-03-21 06:45:00.351000 UTC,15.0,30.0,Declined
623a4337fb492fa5df11ec48,Class 10 - Monthly MCQ Exam - March,2025-03-22 14:24:51.663000 UTC,75.83,15.0,Improved
623a4337fb492fa5df11ec48,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 18:15:30.184000 UTC,76.67,75.83,Improved
623a44c3fb492fa5df126066,সাপ্তাহিক পরীক্ষা - ১,2025-01-27 03:58:05.908000 UTC,37.5,,
623a454efb492fa5df1288bb,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:27:53.318000 UTC,43.75,,
623a454efb492fa5df1288bb,Monthly Exam 1 (MCQ),2025-02-02 04:09:35.679000 UTC,42.5,43.75,Declined
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 14:34:10.999000 UTC,4.0,42.5,Declined
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - February 1,2025-02-19 02:03:59.161000 UTC,0.0,4.0,Declined
623a454efb492fa5df1288bb,Class 10 - Monthly MCQ Exam - February,2025-03-02 10:31:37.738000 UTC,38.33,0.0,Improved
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:28:28.964000 UTC,50.0,38.33,Improved
623a454efb492fa5df1288bb,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 06:04:12.697000 UTC,46.0,50.0,Declined
623a454efb492fa5df1288bb,Class 10 - Monthly MCQ Exam - March,2025-03-22 13:00:02.778000 UTC,0.0,46.0,Declined
623a4567fb492fa5df129054,সাপ্তাহিক পরীক্ষা - ১,2025-04-16 05:18:55.503000 UTC,0.0,,
623a4567fb492fa5df129054,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:05:03.899000 UTC,75.0,0.0,Improved
623a46ccfb492fa5df12f732,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:26.030000 UTC,87.5,,
623a46ccfb492fa5df12f732,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:48.124000 UTC,0.0,87.5,Declined
623a46ccfb492fa5df12f732,Monthly Exam 1 (MCQ),2025-02-01 12:48:07.324000 UTC,91.67,0.0,Improved
623a46ccfb492fa5df12f732,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:38:17.249000 UTC,80.0,91.67,Declined
623a46ccfb492fa5df12f732,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:41:55.775000 UTC,79.17,80.0,Declined
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - February 2,2025-02-27 06:48:48.105000 UTC,4.17,,
623a46d7fb492fa5df12fa61,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:49:02.774000 UTC,83.33,4.17,Improved
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:45:28.319000 UTC,75.0,83.33,Declined
623a46d7fb492fa5df12fa61,Class 10 - Monthly MCQ Exam - March,2025-03-22 13:29:14.017000 UTC,62.5,75.0,Declined
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:48:36.377000 UTC,79.17,62.5,Improved
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 15:52:43.297000 UTC,41.67,79.17,Declined
623a46d7fb492fa5df12fa61,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:15:47.949000 UTC,41.67,41.67,Same
623a473bfb492fa5df1315ad,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 06:10:13.761000 UTC,75.0,,
623a473bfb492fa5df1315ad,Monthly Exam 1 (MCQ),2025-02-01 12:41:13.613000 UTC,70.83,75.0,Declined
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:29:02.350000 UTC,90.0,70.83,Improved
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:32:01.370000 UTC,87.5,90.0,Declined
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:56:14.185000 UTC,70.0,87.5,Declined
623a473bfb492fa5df1315ad,Class 10 - Monthly MCQ Exam - February,2025-03-02 06:44:09.327000 UTC,91.67,70.0,Improved
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - March 1,2025-03-10 05:55:37.624000 UTC,75.0,91.67,Declined
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - March 1,2025-03-10 06:13:06.983000 UTC,95.0,75.0,Improved
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 07:04:21.138000 UTC,75.0,95.0,Declined
623a473bfb492fa5df1315ad,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 10:26:03.810000 UTC,83.33,75.0,Improved
623a47cbfb492fa5df133d9c,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 07:02:20.703000 UTC,85.0,,
623a47cbfb492fa5df133d9c,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 06:52:15.556000 UTC,70.83,85.0,Declined
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:15.031000 UTC,37.5,,
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 16:42:45.270000 UTC,43.75,37.5,Improved
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 09:53:23.279000 UTC,37.5,43.75,Declined
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 09:56:47.267000 UTC,6.25,37.5,Declined
623a48d2fb492fa5df138705,Monthly Exam 1 (MCQ),2025-02-01 12:39:10.136000 UTC,58.33,6.25,Improved
623a48d2fb492fa5df138705,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 12:55:34.613000 UTC,0.0,58.33,Declined
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:01:53.723000 UTC,75.0,0.0,Improved
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:38:05.185000 UTC,54.17,75.0,Declined
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:00:22.927000 UTC,0.0,54.17,Declined
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 1,2025-03-13 15:19:58.613000 UTC,70.0,0.0,Improved
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 3,2025-03-13 15:34:55.437000 UTC,5.0,70.0,Declined
623a48d2fb492fa5df138705,Class 10 - Weekly MCQ Exam - February 3,2025-03-13 15:40:13.381000 UTC,0.0,5.0,Declined
623a48f5fb492fa5df1390e1,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:56:09.592000 UTC,25.0,,
623a48f5fb492fa5df1390e1,Monthly Exam 1 (MCQ),2025-02-01 12:38:40.249000 UTC,4.17,25.0,Declined
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 16:22:55.600000 UTC,40.0,4.17,Improved
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:43:15.281000 UTC,5.0,40.0,Declined
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:40:40.236000 UTC,10.0,5.0,Improved
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 15:34:37.919000 UTC,0.0,10.0,Declined
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 14:16:27.998000 UTC,20.83,0.0,Improved
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - March 2,2025-04-12 14:56:26.261000 UTC,0.0,20.83,Declined
623a48f5fb492fa5df1390e1,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 16:23:09.868000 UTC,16.67,0.0,Improved
623a48fcfb492fa5df1392d7,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 11:50:17.401000 UTC,50.0,,
623a48fcfb492fa5df1392d7,Monthly Exam 1 (MCQ),2025-02-01 12:39:44.827000 UTC,38.33,50.0,Declined
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 09:54:38.946000 UTC,48.0,38.33,Improved
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 12:57:03.755000 UTC,39.17,48.0,Declined
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 09:18:49.140000 UTC,4.0,39.17,Declined
623a48fcfb492fa5df1392d7,Class 10 - Monthly MCQ Exam - February,2025-03-02 02:52:13.924000 UTC,25.83,4.0,Improved
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 04:53:09.481000 UTC,46.0,25.83,Improved
623a48fcfb492fa5df1392d7,Class 10 - Monthly MCQ Exam - March,2025-03-23 02:33:50.187000 UTC,27.5,46.0,Declined
623a48fcfb492fa5df1392d7,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:57:05.780000 UTC,35.83,27.5,Improved
623a4a30fb492fa5df13e85e,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:19:35.717000 UTC,100.0,,
623a4a30fb492fa5df13e85e,Monthly Exam 1 (MCQ),2025-02-01 12:39:39.422000 UTC,62.5,100.0,Declined
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - February 1,2025-02-09 06:26:17.545000 UTC,50.0,62.5,Declined
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - February 2,2025-02-16 06:18:13.900000 UTC,62.5,50.0,Improved
623a4a30fb492fa5df13e85e,Class 10 - Monthly MCQ Exam - February,2025-03-02 06:36:04.240000 UTC,41.67,62.5,Declined
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 10:37:06.552000 UTC,65.0,41.67,Improved
623a4a30fb492fa5df13e85e,Class 10 - Monthly MCQ Exam - March,2025-03-23 07:58:54.630000 UTC,58.33,65.0,Declined
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 08:35:58.192000 UTC,79.17,58.33,Improved
623a4a30fb492fa5df13e85e,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 11:55:06.694000 UTC,58.33,79.17,Declined
623a4a56fb492fa5df13f319,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:37:42.267000 UTC,26.25,,
623a4a56fb492fa5df13f319,Monthly Exam 1 (MCQ),2025-02-01 13:31:26.385000 UTC,0.0,26.25,Declined
623a4a56fb492fa5df13f319,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:01:30.672000 UTC,0.0,0.0,Same
623a4a56fb492fa5df13f319,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:50:35.038000 UTC,30.0,0.0,Improved
623a4a56fb492fa5df13f319,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 13:23:22.033000 UTC,20.0,30.0,Declined
623a4a56fb492fa5df13f319,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:07:40.905000 UTC,5.0,20.0,Declined
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,2025-04-07 15:06:32.549000 UTC,50.0,,
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,2025-04-19 09:15:56.947000 UTC,75.0,50.0,Improved
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,2025-04-28 05:32:14.860000 UTC,81.25,75.0,Improved
623a4aadfb492fa5df140b79,সাপ্তাহিক পরীক্ষা - ১,2025-04-28 05:37:35.632000 UTC,100.0,81.25,Improved
623a4bedfb492fa5df14639d,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:08:16.463000 UTC,25.0,,
623a4bedfb492fa5df14639d,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:47:18.651000 UTC,16.67,25.0,Declined
623a4c11fb492fa5df146d79,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:40:01.429000 UTC,75.0,,
623a4c11fb492fa5df146d79,Monthly Exam 1 (MCQ),2025-02-01 13:18:18.622000 UTC,50.0,75.0,Declined
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 15:17:26.751000 UTC,70.0,50.0,Improved
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 15:49:18.885000 UTC,37.5,70.0,Declined
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 07:41:57.126000 UTC,35.0,37.5,Declined
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 13:12:40.435000 UTC,65.0,35.0,Improved
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:48:42.244000 UTC,75.0,65.0,Improved
623a4c11fb492fa5df146d79,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:59:02.351000 UTC,66.67,75.0,Declined
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:27:20.422000 UTC,0.0,66.67,Declined
623a4c11fb492fa5df146d79,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:33:55.097000 UTC,83.33,0.0,Improved
623a4c37fb492fa5df1477c3,Monthly Exam 1 (MCQ),2025-02-01 13:19:49.895000 UTC,62.5,,
623a4c37fb492fa5df1477c3,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 14:26:32.458000 UTC,0.0,62.5,Declined
623a4d1afb492fa5df14b55d,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 13:38:30.315000 UTC,93.75,,
623a4d1afb492fa5df14b55d,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:55:23.804000 UTC,61.67,93.75,Declined
623a4d1afb492fa5df14b55d,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:06:11.481000 UTC,66.67,61.67,Improved
623a4d1afb492fa5df14b55d,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:12:04.064000 UTC,63.33,66.67,Declined
623a4d1afb492fa5df14b55d,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 13:21:18.446000 UTC,100.0,63.33,Improved
623a4da1fb492fa5df14da68,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 17:30:11.462000 UTC,81.25,,
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:37:31.400000 UTC,43.75,,
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 06:02:33.834000 UTC,62.5,43.75,Improved
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,2025-02-01 06:08:55.673000 UTC,56.25,62.5,Declined
623a4daffb492fa5df14de4a,Monthly Exam 1 (MCQ),2025-02-01 12:38:33.623000 UTC,50.0,56.25,Declined
623a4daffb492fa5df14de4a,Monthly Exam 1 (MCQ),2025-02-06 17:02:35.350000 UTC,36.67,50.0,Declined
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:56:25.771000 UTC,66.67,36.67,Improved
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 16:21:07.012000 UTC,46.0,66.67,Declined
623a4daffb492fa5df14de4a,সাপ্তাহিক পরীক্ষা - ১,2025-02-28 11:39:21.732000 UTC,77.5,46.0,Improved
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - February 1,2025-02-28 11:45:05.026000 UTC,60.0,77.5,Declined
623a4daffb492fa5df14de4a,Class 10 - Monthly MCQ Exam - February,2025-03-02 10:24:31.423000 UTC,59.17,60.0,Declined
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 17:40:21.529000 UTC,45.0,59.17,Declined
623a4daffb492fa5df14de4a,Class 10 - Monthly MCQ Exam - February,2025-03-15 10:47:48.481000 UTC,43.33,45.0,Declined
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 16:13:57.515000 UTC,56.0,43.33,Improved
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 14:31:34.645000 UTC,33.33,56.0,Declined
623a4daffb492fa5df14de4a,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 14:55:16.180000 UTC,55.0,33.33,Improved
623a4dc9fb492fa5df14e541,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:59:55.980000 UTC,33.33,,
623a4dc9fb492fa5df14e541,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:55:41.457000 UTC,83.33,33.33,Improved
623a4e07fb492fa5df14f604,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:59:26.464000 UTC,43.75,,
623a4e07fb492fa5df14f604,Monthly Exam 1 (MCQ),2025-02-01 12:39:42.232000 UTC,79.17,43.75,Improved
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 14:50:50.034000 UTC,79.17,79.17,Same
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:16:39.610000 UTC,55.0,79.17,Declined
623a4e07fb492fa5df14f604,Class 10 - Monthly MCQ Exam - February,2025-03-01 13:36:35.938000 UTC,50.0,55.0,Declined
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 15:09:24.335000 UTC,37.0,50.0,Declined
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 10:31:59.088000 UTC,56.0,37.0,Improved
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 13:37:37.110000 UTC,50.83,56.0,Declined
623a4e07fb492fa5df14f604,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 14:06:52.347000 UTC,60.0,50.83,Improved
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 12:50:12.616000 UTC,87.5,,
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,2025-01-27 12:42:56.510000 UTC,75.0,87.5,Declined
623a4e17fb492fa5df14fa5b,সাপ্তাহিক পরীক্ষা - ১,2025-01-28 12:16:20.379000 UTC,100.0,75.0,Improved
623a4e17fb492fa5df14fa5b,Monthly Exam 1 (MCQ),2025-02-01 14:39:39.509000 UTC,95.83,100.0,Declined
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - February 3,2025-02-23 12:24:41.490000 UTC,43.0,95.83,Declined
623a4e17fb492fa5df14fa5b,Class 10 - Monthly MCQ Exam - February,2025-03-03 13:50:52.900000 UTC,87.5,43.0,Improved
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - March 1,2025-03-09 08:53:08.147000 UTC,90.0,87.5,Improved
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 15:48:36.912000 UTC,85.0,90.0,Declined
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 12:55:17.764000 UTC,83.33,85.0,Declined
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-20 09:28:13.501000 UTC,100.0,83.33,Improved
623a4e17fb492fa5df14fa5b,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-27 12:04:58.731000 UTC,83.33,100.0,Declined
623a4e27fb492fa5df14feb0,Monthly Exam 1 (MCQ),2025-02-01 12:36:31.981000 UTC,83.33,,
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 12:38:20.255000 UTC,51.0,83.33,Declined
623a4e27fb492fa5df14feb0,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:43:54.457000 UTC,59.17,51.0,Improved
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:46:38.035000 UTC,70.0,59.17,Improved
623a4e27fb492fa5df14feb0,Class 10 - Monthly MCQ Exam - February,2025-03-17 09:23:17.073000 UTC,0.0,70.0,Declined
623a4e27fb492fa5df14feb0,Class 10 - Monthly MCQ Exam - March,2025-03-22 12:42:26.059000 UTC,70.83,0.0,Improved
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - April 1,2025-04-12 12:57:35.959000 UTC,20.83,70.83,Declined
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 12:35:00.051000 UTC,41.67,20.83,Improved
623a4e27fb492fa5df14feb0,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 12:41:01.916000 UTC,66.67,41.67,Improved
623a4e50fb492fa5df1509dc,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:36:11.902000 UTC,75.0,,
623a4e50fb492fa5df1509dc,সাপ্তাহিক পরীক্ষা - ১,2025-01-30 02:30:37.262000 UTC,81.25,75.0,Improved
623a4e50fb492fa5df1509dc,Monthly Exam 1 (MCQ),2025-02-01 12:38:56.899000 UTC,75.0,81.25,Declined
623a4e50fb492fa5df1509dc,Monthly Exam 1 (MCQ),2025-02-04 14:11:06.314000 UTC,79.17,75.0,Improved
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - February 1,2025-02-08 14:32:56.910000 UTC,65.0,79.17,Declined
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:01:03.454000 UTC,87.5,65.0,Improved
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 13:00:14.623000 UTC,52.0,87.5,Declined
623a4e50fb492fa5df1509dc,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:45:55.955000 UTC,87.5,52.0,Improved
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 15:15:09.712000 UTC,90.0,87.5,Improved
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - March 2,2025-03-15 12:57:04.159000 UTC,90.0,90.0,Same
623a4e50fb492fa5df1509dc,Class 10 - Monthly MCQ Exam - March,2025-03-22 13:24:35.765000 UTC,87.5,90.0,Declined
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - April 1,2025-04-14 17:26:02.034000 UTC,31.67,87.5,Declined
623a4e50fb492fa5df1509dc,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 15:53:16.818000 UTC,0.0,31.67,Declined
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:41:15.359000 UTC,43.75,,
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,2025-01-26 13:57:55.988000 UTC,37.5,43.75,Declined
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,2025-01-29 14:00:44.008000 UTC,43.75,37.5,Improved
623a4e6cfb492fa5df151173,Monthly Exam 1 (MCQ),2025-02-01 12:46:59.288000 UTC,75.0,43.75,Improved
623a4e6cfb492fa5df151173,সাপ্তাহিক পরীক্ষা - ১,2025-02-05 06:30:58.998000 UTC,37.5,75.0,Declined
623a4e6cfb492fa5df151173,Class 10 - Weekly MCQ Exam - February 2,2025-02-15 13:07:07.167000 UTC,54.17,37.5,Improved
623a4e6cfb492fa5df151173,Class 10 - Weekly MCQ Exam - February 3,2025-02-22 14:35:35.254000 UTC,35.0,54.17,Declined
623a4e6cfb492fa5df151173,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:51:00.841000 UTC,37.5,35.0,Improved
623a4e6cfb492fa5df151173,Class 10 - Weekly MCQ Exam - March 1,2025-03-08 12:45:02.752000 UTC,35.0,37.5,Declined
623a4e6cfb492fa5df151173,Class 10 - Weekly MCQ Exam - March 2,2025-03-16 05:29:07.429000 UTC,35.0,35.0,Same
623a4e76fb492fa5df1513f2,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 14:49:06.799000 UTC,41.25,,
623a4e76fb492fa5df1513f2,Monthly Exam 1 (MCQ),2025-02-01 12:36:58.583000 UTC,48.33,41.25,Improved
623a4e76fb492fa5df1513f2,Class 10 - Monthly MCQ Exam - February,2025-03-01 12:49:05.673000 UTC,49.17,48.33,Improved
623a4e76fb492fa5df1513f2,Class 10 - Weekly MCQ Exam - April 1,2025-04-13 06:09:32.890000 UTC,47.5,49.17,Declined
623a4e76fb492fa5df1513f2,Class 10 - Weekly MCQ Exam - April Week 2,2025-04-19 13:17:01.486000 UTC,25.0,47.5,Declined
623a4e76fb492fa5df1513f2,Class 10 - Weekly MCQ Exam - April Week 3,2025-04-26 18:15:54.745000 UTC,60.0,25.0,Improved
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,2025-01-25 12:31:18.725000 UTC,21.25,,
623a4e7cfb492fa5df1515a9,সাপ্তাহিক পরীক্ষা - ১,2025-01-28 06:57:18.462000 UTC,0.0,21.25,Declined
623a4e7cfb492fa5df1515a9,Monthly Exam 1 (MCQ),2025-02-01 12:34:29.918000 UTC,37.5,0.0,Improved
623a4e7cfb492fa5df1515a9,Monthly Exam 1 (MCQ),2025-02-02 14:23:49.222000 UTC,4.17,37.5,Declined
623a4e7cfb492fa5df1515a9,Monthly Exam 1 (MCQ),2025-02-02 16:20:07.705000 UTC,12.5,4.17,Improved
